participant_id,cohort_year,enrollment_date,survey_date,completion_status,age_at_enrollment,grade_level,race_ethnicity,gender,high_school,title_1_school,family_income_range,household_size,first_generation_college,program_track,transportation_barrier,childcare_needs,cohort_year_pre,age_at_enrollment_pre,grade_level_pre,race_ethnicity_pre,gender_pre,high_school_pre,title_1_school_pre,family_income_range_pre,household_size_pre,first_generation_college_pre,program_track_pre,transportation_barrier_pre,childcare_needs_pre,act_composite_pre,act_english_pre,act_math_pre,act_reading_pre,act_science_pre,sat_total_pre,sat_math_pre,sat_verbal_pre,gpa_pre,college_readiness_self_rating,study_hours_per_week,career_confidence_rating,academic_support_at_home,technology_access,post_secondary_plan,cohort_year_post,age_at_enrollment_post,grade_level_post,race_ethnicity_post,gender_post,high_school_post,title_1_school_post,family_income_range_post,household_size_post,first_generation_college_post,program_track_post,transportation_barrier_post,childcare_needs_post,act_composite_pre_post,act_english_pre_post,act_math_pre_post,act_reading_pre_post,act_science_pre_post,sat_total_pre_post,sat_math_pre_post,sat_verbal_pre_post,gpa_pre_post,college_readiness_self_rating_post,study_hours_per_week_post,career_confidence_rating_post,academic_support_at_home_post,technology_access_post,post_secondary_plan_post,act_composite_post,act_english_post,act_math_post,act_reading_post,act_science_post,sat_total_post,sat_math_post,sat_verbal_post,gpa_post,college_readiness_self_rating_post_post,study_hours_per_week_post_post,career_confidence_rating_post_post,post_secondary_enrollment,scholarship_received,scholarship_amount,program_satisfaction,would_recommend,act_improvement,sat_improvement,gpa_improvement,readiness_improvement,career_confidence_improvement,program_duration_days,race_ethnicity_std,income_level,academic_level_pre,act_met_improvement_goal,sat_met_improvement_goal,gpa_met_improvement_goal
CYC2020125,2020,2020-09-20,2020-10-02,Completed,16,11th,Black or African American,Female,East Mecklenburg High School,Yes,"$25,000-$39,999",3,Yes,Dual Track,Yes,No,2020,16,11th,Black or African American,Female,East Mecklenburg High School,Yes,"$25,000-$39,999",3,Yes,Dual Track,Yes,No,17,19,13,18,16,870,470,400,2.15,2,16,7,Limited,No reliable access,Community college,2020,16,11th,Black or African American,Female,East Mecklenburg High School,Yes,"$25,000-$39,999",3,Yes,Dual Track,Yes,No,17,19,13,18,16,870,470,400,2.15,2,16,7,Limited,No reliable access,Community college,22,21,22,22,24,940,450,490,2.8677511072962623,4,19.48708677595109,8,Enrolled 4-year,No,NA,5,Definitely,5,70,0.7177511072962623,2,1,338,Black/African American,Low Income,Developing,TRUE,TRUE,TRUE
CYC2020126,2020,2020-09-23,2020-09-25,Completed,18,12th,Black or African American,Male,Mallard Creek High School,No,"$60,000-$79,999",5,Yes,College Prep,No,No,2020,18,12th,Black or African American,Male,Mallard Creek High School,No,"$60,000-$79,999",5,Yes,College Prep,No,No,19,19,18,19,22,970,480,490,2.14,3,16,4,None,Limited access,4-year college,2020,18,12th,Black or African American,Male,Mallard Creek High School,No,"$60,000-$79,999",5,Yes,College Prep,No,No,19,19,18,19,22,970,480,490,2.14,3,16,4,None,Limited access,4-year college,21,21,18,21,21,1010,530,480,2.135755346461651,5,13.230664490418146,6,Enrolled 2-year,No,NA,4,Definitely,2,40,-0.00424465353834913,2,2,353,Black/African American,Middle Income,Developing,TRUE,FALSE,FALSE
CYC2020127,2020,2020-09-23,2020-10-06,Completed,16,11th,Black or African American,Female,Butler High School,Yes,"Under $25,000",4,No,College Prep,No,N/A,2020,16,11th,Black or African American,Female,Butler High School,Yes,"Under $25,000",4,No,College Prep,No,N/A,23,24,21,21,26,1020,530,490,2.94,8,10,7,Limited,No reliable access,4-year college,2020,16,11th,Black or African American,Female,Butler High School,Yes,"Under $25,000",4,No,College Prep,No,N/A,23,24,21,21,26,1020,530,490,2.94,8,10,7,Limited,No reliable access,4-year college,24,23,25,24,24,1170,600,570,3.279679131647509,10,11.230336923090512,8,Enrolled 2-year,Yes,7300,5,Probably Not,1,150,0.3396791316475092,2,1,351,Black/African American,Low Income,Proficient,FALSE,TRUE,TRUE
CYC2020128,2020,2020-09-01,2020-09-08,Completed,15,9th,Black or African American,Female,Julius Chambers High School,Yes,"Under $25,000",7,No,Career Readiness,Yes,No,2020,15,9th,Black or African American,Female,Julius Chambers High School,Yes,"Under $25,000",7,No,Career Readiness,Yes,No,27,24,28,27,25,1090,570,520,3.5,8,2,1,Strong,No reliable access,4-year college,2020,15,9th,Black or African American,Female,Julius Chambers High School,Yes,"Under $25,000",7,No,Career Readiness,Yes,No,27,24,28,27,25,1090,570,520,3.5,8,2,1,Strong,No reliable access,4-year college,30,30,31,29,30,1180,650,530,3.670521413335665,10,3.942102744104061,5,Enrolled 2-year,Yes,3000,3,Definitely,3,90,0.17052141333566517,2,4,320,Black/African American,Low Income,High Achieving,TRUE,TRUE,FALSE
CYC2020129,2020,2020-09-16,2020-09-18,Completed,17,12th,Hispanic/Latino,Male,Hopewell High School,No,"$40,000-$59,999",6,No,Dual Track,No,No,2020,17,12th,Hispanic/Latino,Male,Hopewell High School,No,"$40,000-$59,999",6,No,Dual Track,No,No,15,16,11,19,14,910,460,450,3.12,2,9,3,Strong,Limited access,Community college,2020,17,12th,Hispanic/Latino,Male,Hopewell High School,No,"$40,000-$59,999",6,No,Dual Track,No,No,15,16,11,19,14,910,460,450,3.12,2,9,3,Strong,Limited access,Community college,17,19,16,20,16,1030,550,480,3.1588067716863515,4,13.585363148694768,6,Enrolled 4-year,Yes,14100,4,Definitely,2,120,0.03880677168635138,2,3,371,Hispanic/Latino,Middle Income,Developing,TRUE,TRUE,FALSE
CYC2020130,2020,2020-09-27,2020-10-07,Did Not Complete,15,10th,Hispanic/Latino,Female,West Charlotte High School,Yes,"Under $25,000",1,No,Career Readiness,No,No,2020,15,10th,Hispanic/Latino,Female,West Charlotte High School,Yes,"Under $25,000",1,No,Career Readiness,No,No,20,17,19,18,19,790,420,370,3.1,7,3,2,None,Limited access,Trade school,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hispanic/Latino,Low Income,Proficient,FALSE,FALSE,FALSE
CYC2020131,2020,2020-09-13,2020-09-20,Completed,17,12th,Asian,Male,Independence High School,No,"Under $25,000",4,Yes,Dual Track,Yes,No,2020,17,12th,Asian,Male,Independence High School,No,"Under $25,000",4,Yes,Dual Track,Yes,No,10,13,6,9,10,970,450,520,3.77,1,16,2,None,Limited access,Community college,2020,17,12th,Asian,Male,Independence High School,No,"Under $25,000",4,Yes,Dual Track,Yes,No,10,13,6,9,10,970,450,520,3.77,1,16,2,None,Limited access,Community college,12,14,10,11,12,1050,540,510,4,1,19.00783959311096,2,Trade program,No,NA,5,Definitely,2,80,0.23,0,0,346,Asian,Low Income,Developing,TRUE,TRUE,FALSE
CYC2020132,2020,2020-09-27,2020-10-01,Completed,16,10th,Black or African American,Male,Harding University High School,Yes,"$40,000-$59,999",6,Yes,College Prep,No,No,2020,16,10th,Black or African American,Male,Harding University High School,Yes,"$40,000-$59,999",6,Yes,College Prep,No,No,20,21,19,21,17,1080,530,550,3.83,9,3,9,Limited,Limited access,Community college,2020,16,10th,Black or African American,Male,Harding University High School,Yes,"$40,000-$59,999",6,Yes,College Prep,No,No,20,21,19,21,17,1080,530,550,3.83,9,3,9,Limited,Limited access,Community college,24,24,26,24,24,1220,570,650,3.475508332547748,10,6.400657931616374,10,Enrolled 2-year,No,NA,5,Definitely,4,140,-0.354491667452252,1,1,369,Black/African American,Middle Income,Proficient,TRUE,TRUE,FALSE
CYC2020133,2020,2020-08-16,2020-08-30,Completed,16,11th,Asian,Female,Charlotte Catholic High School,Yes,"$40,000-$59,999",3,No,College Prep,No,N/A,2020,16,11th,Asian,Female,Charlotte Catholic High School,Yes,"$40,000-$59,999",3,No,College Prep,No,N/A,19,19,21,19,20,1140,580,560,3.7,6,11,4,None,Good access,Community college,2020,16,11th,Asian,Female,Charlotte Catholic High School,Yes,"$40,000-$59,999",3,No,College Prep,No,N/A,19,19,21,19,20,1140,580,560,3.7,6,11,4,None,Good access,Community college,20,21,18,21,18,1250,690,560,3.8644669412483705,6,14.76002460363248,6,Trade program,Yes,13200,4,Definitely,1,110,0.16446694124837036,0,2,305,Asian,Middle Income,Proficient,FALSE,TRUE,FALSE
CYC2020134,2020,2020-09-25,2020-09-26,Completed,18,12th,Hispanic/Latino,Male,Hopewell High School,Yes,"$40,000-$59,999",4,Yes,Career Readiness,No,No,2020,18,12th,Hispanic/Latino,Male,Hopewell High School,Yes,"$40,000-$59,999",4,Yes,Career Readiness,No,No,25,27,26,24,25,910,420,490,2.26,6,2,4,Strong,Good access,Trade school,2020,18,12th,Hispanic/Latino,Male,Hopewell High School,Yes,"$40,000-$59,999",4,Yes,Career Readiness,No,No,25,27,26,24,25,910,420,490,2.26,6,2,4,Strong,Good access,Trade school,27,28,28,30,27,980,520,460,2.8598568849039143,5,6.944095278000197,5,Enrolled 2-year,Yes,1900,3,Probably,2,70,0.5998568849039145,-1,1,372,Hispanic/Latino,Middle Income,High Achieving,TRUE,TRUE,TRUE
CYC2020135,2020,2020-08-16,2020-08-19,Did Not Complete,17,12th,Hispanic/Latino,Male,Olympic High School,Yes,"$25,000-$39,999",5,No,College Prep,No,No,2020,17,12th,Hispanic/Latino,Male,Olympic High School,Yes,"$25,000-$39,999",5,No,College Prep,No,No,23,26,21,21,22,990,520,470,2.53,5,5,9,Moderate,Good access,Work,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hispanic/Latino,Low Income,Proficient,FALSE,FALSE,FALSE
CYC2020136,2020,2020-09-13,2020-09-21,Completed,16,11th,White,Female,Garinger High School,No,"Under $25,000",3,Yes,College Prep,No,No,2020,16,11th,White,Female,Garinger High School,No,"Under $25,000",3,Yes,College Prep,No,No,28,27,30,27,31,1040,560,480,3.06,8,14,1,Moderate,Limited access,4-year college,2020,16,11th,White,Female,Garinger High School,No,"Under $25,000",3,Yes,College Prep,No,No,28,27,30,27,31,1040,560,480,3.06,8,14,1,Moderate,Limited access,4-year college,32,34,31,35,31,1130,610,520,3.2494033248175067,10,16.427961111410944,5,Military,Yes,13100,3,Definitely,4,90,0.18940332481750663,2,4,374,White,Low Income,High Achieving,TRUE,TRUE,FALSE
CYC2020137,2020,2020-08-31,2020-09-09,Completed,18,12th,Hispanic/Latino,Female,Providence High School,No,"$25,000-$39,999",1,No,Dual Track,No,No,2020,18,12th,Hispanic/Latino,Female,Providence High School,No,"$25,000-$39,999",1,No,Dual Track,No,No,18,16,15,22,19,1250,680,570,2.03,10,4,8,None,Limited access,Community college,2020,18,12th,Hispanic/Latino,Female,Providence High School,No,"$25,000-$39,999",1,No,Dual Track,No,No,18,16,15,22,19,1250,680,570,2.03,10,4,8,None,Limited access,Community college,24,24,23,24,25,1360,700,660,2.306746004956335,10,8.513857501730833,9,Gap year,No,NA,3,Probably Not,6,110,0.27674600495633506,0,1,320,Hispanic/Latino,Low Income,High Achieving,TRUE,TRUE,TRUE
CYC2020138,2020,2020-09-17,2020-09-22,Did Not Complete,16,11th,Hispanic/Latino,Male,Myers Park High School,No,"Under $25,000",1,Yes,College Prep,No,Yes,2020,16,11th,Hispanic/Latino,Male,Myers Park High School,No,"Under $25,000",1,Yes,College Prep,No,Yes,18,21,15,22,21,800,430,370,2.15,6,6,2,Limited,Good access,4-year college,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hispanic/Latino,Low Income,Developing,FALSE,FALSE,FALSE
CYC2020139,2020,2020-09-28,2020-10-04,Did Not Complete,17,12th,Black or African American,Female,Garinger High School,Yes,"$25,000-$39,999",5,No,College Prep,No,No,2020,17,12th,Black or African American,Female,Garinger High School,Yes,"$25,000-$39,999",5,No,College Prep,No,No,26,29,26,25,24,1220,640,580,1.52,7,14,6,Strong,Limited access,4-year college,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Black/African American,Low Income,High Achieving,FALSE,FALSE,FALSE
CYC2020140,2020,2020-08-19,2020-08-30,Completed,18,12th,Black or African American,Male,Rocky River High School,No,"$40,000-$59,999",6,Yes,College Prep,Yes,No,2020,18,12th,Black or African American,Male,Rocky River High School,No,"$40,000-$59,999",6,Yes,College Prep,Yes,No,14,14,14,12,17,840,430,410,1.59,4,6,3,Limited,Limited access,Work,2020,18,12th,Black or African American,Male,Rocky River High School,No,"$40,000-$59,999",6,Yes,College Prep,Yes,No,14,14,14,12,17,840,430,410,1.59,4,6,3,Limited,Limited access,Work,18,19,20,18,17,910,470,440,2.060573265602488,7,7.473690037787475,3,Gap year,Yes,10700,4,Probably,4,70,0.47057326560248813,3,0,327,Black/African American,Middle Income,Developing,TRUE,TRUE,TRUE
CYC2020141,2020,2020-09-29,2020-10-05,Completed,14,9th,Black or African American,Female,Rocky River High School,Yes,"$25,000-$39,999",1,Yes,College Prep,Yes,No,2020,14,9th,Black or African American,Female,Rocky River High School,Yes,"$25,000-$39,999",1,Yes,College Prep,Yes,No,17,15,16,19,14,950,490,460,1.9,1,9,2,None,Limited access,Community college,2020,14,9th,Black or African American,Female,Rocky River High School,Yes,"$25,000-$39,999",1,Yes,College Prep,Yes,No,17,15,16,19,14,950,490,460,1.9,1,9,2,None,Limited access,Community college,19,21,19,21,18,960,470,490,2.1081116677332825,4,13.54796833943935,4,Enrolled 4-year,Yes,4600,5,Probably,2,10,0.2081116677332826,3,2,392,Black/African American,Low Income,Developing,TRUE,FALSE,FALSE
CYC2020142,2020,2020-10-13,2020-10-21,Completed,16,11th,Asian,Female,Ardrey Kell High School,No,"Under $25,000",2,Yes,College Prep,No,Yes,2020,16,11th,Asian,Female,Ardrey Kell High School,No,"Under $25,000",2,Yes,College Prep,No,Yes,19,21,19,21,22,970,460,510,3.79,9,16,5,Moderate,Good access,4-year college,2020,16,11th,Asian,Female,Ardrey Kell High School,No,"Under $25,000",2,Yes,College Prep,No,Yes,19,21,19,21,22,970,460,510,3.79,9,16,5,Moderate,Good access,4-year college,22,22,23,25,23,1030,530,500,3.8643691512182,10,17.255563452773206,8,Gap year,No,NA,3,Maybe,3,60,0.07436915121819965,1,3,299,Asian,Low Income,Developing,TRUE,FALSE,FALSE
CYC2020143,2020,2020-09-12,2020-09-20,Completed,16,10th,Black or African American,Female,Myers Park High School,No,"$25,000-$39,999",2,No,Career Readiness,No,No,2020,16,10th,Black or African American,Female,Myers Park High School,No,"$25,000-$39,999",2,No,Career Readiness,No,No,20,20,22,18,21,1010,540,470,2.18,1,9,4,Limited,Limited access,4-year college,2020,16,10th,Black or African American,Female,Myers Park High School,No,"$25,000-$39,999",2,No,Career Readiness,No,No,20,20,22,18,21,1010,540,470,2.18,1,9,4,Limited,Limited access,4-year college,24,22,22,23,26,1090,580,510,2.918100820967037,5,9.331719722192124,5,Enrolled 4-year,No,NA,3,Definitely,4,80,0.7381008209670368,4,1,360,Black/African American,Low Income,Proficient,TRUE,TRUE,TRUE
CYC2020144,2020,2020-10-12,2020-10-21,Completed,18,12th,White,Male,Mallard Creek High School,Yes,"$25,000-$39,999",4,No,Career Readiness,No,No,2020,18,12th,White,Male,Mallard Creek High School,Yes,"$25,000-$39,999",4,No,Career Readiness,No,No,15,17,17,13,18,1150,550,600,1.88,8,12,1,Limited,Good access,4-year college,2020,18,12th,White,Male,Mallard Creek High School,Yes,"$25,000-$39,999",4,No,Career Readiness,No,No,15,17,17,13,18,1150,550,600,1.88,8,12,1,Limited,Good access,4-year college,19,21,19,20,19,1220,660,560,1.9814318521646392,10,14.003366439054004,2,Trade program,Yes,13200,4,Maybe,4,70,0.10143185216463936,2,1,358,White,Low Income,Proficient,TRUE,TRUE,FALSE
CYC2020145,2020,2020-08-28,2020-08-30,Completed,17,11th,Black or African American,Male,Independence High School,Yes,"Under $25,000",3,No,College Prep,No,No,2020,17,11th,Black or African American,Male,Independence High School,Yes,"Under $25,000",3,No,College Prep,No,No,25,26,21,23,26,990,450,540,1.56,5,14,6,Limited,No reliable access,Trade school,2020,17,11th,Black or African American,Male,Independence High School,Yes,"Under $25,000",3,No,College Prep,No,No,25,26,21,23,26,990,450,540,1.56,5,14,6,Limited,No reliable access,Trade school,28,26,25,27,26,1060,550,510,1.9766152228446456,7,16.132206071084738,7,Gap year,No,NA,4,Definitely,3,70,0.4166152228446456,2,1,379,Black/African American,Low Income,High Achieving,TRUE,TRUE,TRUE
CYC2020146,2020,2020-08-23,2020-09-01,Completed,14,9th,Multiracial,Female,North Mecklenburg High School,No,"$60,000-$79,999",5,Yes,Dual Track,Yes,No,2020,14,9th,Multiracial,Female,North Mecklenburg High School,No,"$60,000-$79,999",5,Yes,Dual Track,Yes,No,20,17,18,18,18,930,500,430,1.44,4,0,3,None,Limited access,Trade school,2020,14,9th,Multiracial,Female,North Mecklenburg High School,No,"$60,000-$79,999",5,Yes,Dual Track,Yes,No,20,17,18,18,18,930,500,430,1.44,4,0,3,None,Limited access,Trade school,22,23,22,21,24,1050,560,490,1.99397703866214,5,2.160257738421748,5,Enrolled 2-year,Yes,14300,4,Probably,2,120,0.5539770386621401,1,2,346,Other/Multiracial,Middle Income,Proficient,TRUE,TRUE,TRUE
CYC2020147,2020,2020-09-17,2020-09-20,Did Not Complete,15,10th,Hispanic/Latino,Female,Vance High School,Yes,"$80,000-$99,999",4,Yes,College Prep,No,No,2020,15,10th,Hispanic/Latino,Female,Vance High School,Yes,"$80,000-$99,999",4,Yes,College Prep,No,No,19,20,15,20,22,780,350,430,4,5,5,3,Moderate,Good access,Community college,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hispanic/Latino,Higher Income,Developing,FALSE,FALSE,FALSE
CYC2020148,2020,2020-09-12,2020-09-20,Completed,16,10th,White,Female,Charlotte Catholic High School,Yes,"$40,000-$59,999",3,Yes,College Prep,No,No,2020,16,10th,White,Female,Charlotte Catholic High School,Yes,"$40,000-$59,999",3,Yes,College Prep,No,No,21,23,23,22,24,1350,660,690,3.57,8,6,4,Limited,No reliable access,Work,2020,16,10th,White,Female,Charlotte Catholic High School,Yes,"$40,000-$59,999",3,Yes,College Prep,No,No,21,23,23,22,24,1350,660,690,3.57,8,6,4,Limited,No reliable access,Work,28,27,29,29,29,1440,680,760,3.948764038883131,9,11.142033857204751,6,Enrolled 2-year,No,NA,5,Definitely,7,90,0.37876403888313126,1,2,358,White,Middle Income,High Achieving,TRUE,TRUE,TRUE
CYC2020149,2020,2020-10-01,2020-10-10,Completed,16,11th,Hispanic/Latino,Male,Hopewell High School,Yes,"Under $25,000",5,Yes,College Prep,Yes,No,2020,16,11th,Hispanic/Latino,Male,Hopewell High School,Yes,"Under $25,000",5,Yes,College Prep,Yes,No,19,16,21,22,18,1020,500,520,2.15,2,14,3,Limited,Limited access,4-year college,2020,16,11th,Hispanic/Latino,Male,Hopewell High School,Yes,"Under $25,000",5,Yes,College Prep,Yes,No,19,16,21,22,18,1020,500,520,2.15,2,14,3,Limited,Limited access,4-year college,22,23,22,22,22,1040,500,540,2.9181425651482193,4,12.8076298928914,4,Enrolled 4-year,No,NA,4,Probably,3,20,0.7681425651482194,2,1,302,Hispanic/Latino,Low Income,Proficient,TRUE,FALSE,TRUE
CYC2020150,2020,2020-09-14,2020-09-14,Completed,16,11th,Black or African American,Female,Ardrey Kell High School,Yes,"Under $25,000",5,Yes,College Prep,No,Yes,2020,16,11th,Black or African American,Female,Ardrey Kell High School,Yes,"Under $25,000",5,Yes,College Prep,No,Yes,18,19,16,18,16,880,480,400,2.1,7,11,2,Limited,Limited access,Military,2020,16,11th,Black or African American,Female,Ardrey Kell High School,Yes,"Under $25,000",5,Yes,College Prep,No,Yes,18,19,16,18,16,880,480,400,2.1,7,11,2,Limited,Limited access,Military,20,19,22,18,18,980,530,450,2.2696309616474384,8,14.52143969531065,3,Enrolled 2-year,No,NA,4,Probably,2,100,0.1696309616474383,1,1,310,Black/African American,Low Income,Developing,TRUE,TRUE,FALSE
CYC2020151,2020,2020-08-31,2020-08-31,Did Not Complete,16,11th,Hispanic/Latino,Non-binary,Charlotte Catholic High School,No,"$40,000-$59,999",4,Yes,Career Readiness,No,No,2020,16,11th,Hispanic/Latino,Non-binary,Charlotte Catholic High School,No,"$40,000-$59,999",4,Yes,Career Readiness,No,No,23,24,19,26,22,730,380,350,2.17,9,3,4,Strong,Limited access,Community college,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hispanic/Latino,Middle Income,Proficient,FALSE,FALSE,FALSE
CYC2020152,2020,2020-09-09,2020-09-16,Completed,17,12th,Hispanic/Latino,Male,Providence High School,No,"$25,000-$39,999",7,No,Dual Track,No,N/A,2020,17,12th,Hispanic/Latino,Male,Providence High School,No,"$25,000-$39,999",7,No,Dual Track,No,N/A,15,17,17,18,14,770,350,420,2.76,9,18,2,Limited,Limited access,Trade school,2020,17,12th,Hispanic/Latino,Male,Providence High School,No,"$25,000-$39,999",7,No,Dual Track,No,N/A,15,17,17,18,14,770,350,420,2.76,9,18,2,Limited,Limited access,Trade school,19,19,16,21,20,860,390,470,3.1807248432756254,10,21.015903507761365,4,Enrolled 2-year,Yes,14500,5,Definitely,4,90,0.4207248432756257,1,2,309,Hispanic/Latino,Low Income,Developing,TRUE,TRUE,TRUE
CYC2020153,2020,2020-08-22,2020-08-29,Completed,16,11th,Hispanic/Latino,Male,Myers Park High School,No,"$25,000-$39,999",6,No,Career Readiness,No,No,2020,16,11th,Hispanic/Latino,Male,Myers Park High School,No,"$25,000-$39,999",6,No,Career Readiness,No,No,12,12,13,11,9,1250,660,590,1.87,10,4,3,Limited,Limited access,Trade school,2020,16,11th,Hispanic/Latino,Male,Myers Park High School,No,"$25,000-$39,999",6,No,Career Readiness,No,No,12,12,13,11,9,1250,660,590,1.87,10,4,3,Limited,Limited access,Trade school,14,15,12,16,14,1300,670,630,2.47112409023632,10,8.519100052845879,4,Trade program,Yes,9000,3,Maybe,2,50,0.6011240902363197,0,1,340,Hispanic/Latino,Low Income,High Achieving,TRUE,FALSE,TRUE
CYC2020154,2020,2020-08-29,2020-09-03,Completed,16,11th,White,Female,Harding University High School,Yes,"$25,000-$39,999",5,Unknown,Dual Track,No,No,2020,16,11th,White,Female,Harding University High School,Yes,"$25,000-$39,999",5,Unknown,Dual Track,No,No,17,19,15,19,20,850,440,410,2.18,4,7,3,None,Limited access,Community college,2020,16,11th,White,Female,Harding University High School,Yes,"$25,000-$39,999",5,Unknown,Dual Track,No,No,17,19,15,19,20,850,440,410,2.18,4,7,3,None,Limited access,Community college,18,19,20,19,17,960,460,500,2.523024493011951,7,9.809143497048128,4,Enrolled 4-year,No,NA,3,Definitely,1,110,0.34302449301195104,3,1,301,White,Low Income,Developing,FALSE,TRUE,TRUE
CYC2020155,2020,2020-09-27,2020-10-05,Completed,16,11th,Hispanic/Latino,Male,Butler High School,Yes,"$25,000-$39,999",2,Yes,College Prep,Yes,No,2020,16,11th,Hispanic/Latino,Male,Butler High School,Yes,"$25,000-$39,999",2,Yes,College Prep,Yes,No,19,17,17,23,18,1160,580,580,3.23,7,16,5,Moderate,Limited access,Community college,2020,16,11th,Hispanic/Latino,Male,Butler High School,Yes,"$25,000-$39,999",2,Yes,College Prep,Yes,No,19,17,17,23,18,1160,580,580,3.23,7,16,5,Moderate,Limited access,Community college,21,20,22,23,21,1250,680,570,3.922993051011799,10,19.98850045826378,9,Enrolled 4-year,Yes,1500,3,Definitely,2,90,0.6929930510117992,3,4,345,Hispanic/Latino,Low Income,Proficient,TRUE,TRUE,TRUE
CYC2020156,2020,2020-09-15,2020-09-19,Completed,17,11th,Multiracial,Female,North Mecklenburg High School,Yes,"$25,000-$39,999",4,Yes,College Prep,Yes,No,2020,17,11th,Multiracial,Female,North Mecklenburg High School,Yes,"$25,000-$39,999",4,Yes,College Prep,Yes,No,14,12,11,18,12,1090,540,550,2.8,8,8,5,None,No reliable access,Work,2020,17,11th,Multiracial,Female,North Mecklenburg High School,Yes,"$25,000-$39,999",4,Yes,College Prep,Yes,No,14,12,11,18,12,1090,540,550,2.8,8,8,5,None,No reliable access,Work,15,17,16,14,17,1160,540,620,3.3302270393623106,8,14.04223725373625,8,Enrolled 4-year,No,NA,4,Definitely,1,70,0.5302270393623107,0,3,375,Other/Multiracial,Low Income,Proficient,FALSE,TRUE,TRUE
CYC2020157,2020,2020-09-01,2020-09-03,Completed,17,11th,Black or African American,Male,Mallard Creek High School,Yes,"$100,000+",3,Yes,Career Readiness,No,Yes,2020,17,11th,Black or African American,Male,Mallard Creek High School,Yes,"$100,000+",3,Yes,Career Readiness,No,Yes,20,22,19,18,17,1150,610,540,3.85,10,7,3,None,Limited access,Community college,2020,17,11th,Black or African American,Male,Mallard Creek High School,Yes,"$100,000+",3,Yes,Career Readiness,No,Yes,20,22,19,18,17,1150,610,540,3.85,10,7,3,None,Limited access,Community college,22,23,24,22,20,1310,720,590,4,10,10.386598678706914,4,Enrolled 2-year,No,NA,4,Probably,2,160,0.1499999999999999,0,1,343,Black/African American,Higher Income,Proficient,TRUE,TRUE,FALSE
