participant_id,cohort_year,survey_date,age_at_enrollment,grade_level,race_ethnicity,gender,high_school,title_1_school,family_income_range,household_size,first_generation_college,program_track,transportation_barrier,childcare_needs,act_composite_pre,act_english_pre,act_math_pre,act_reading_pre,act_science_pre,sat_total_pre,sat_math_pre,sat_verbal_pre,gpa_pre,college_readiness_self_rating,study_hours_per_week,career_confidence_rating,academic_support_at_home,technology_access,post_secondary_plan
CYC2020133,2020,2020-08-30,16,11th,Asian,Female,Charlotte Catholic High School,Yes,"$40,000-$59,999",3,No,College Prep,No,N/A,19,19,21,19,20,1140,580,560,3.7,6,11,4,None,Good access,Community college
CYC2020134,2020,2020-09-26,18,12th,Hispanic/Latino,Male,Hopewell High School,Yes,"$40,000-$59,999",4,Yes,Career Readiness,No,No,25,27,26,24,25,910,420,490,2.26,6,2,4,Strong,Good access,Trade school
CYC2020135,2020,2020-08-19,17,12th,Hispanic/Latino,Male,Olympic High School,Yes,"$25,000-$39,999",5,No,College Prep,No,No,23,26,21,21,22,990,520,470,2.53,5,5,9,Moderate,Good access,Work
CYC2020136,2020,2020-09-21,16,11th,White,Female,Garinger High School,No,"Under $25,000",3,Yes,College Prep,No,No,28,27,30,27,31,1040,560,480,3.06,8,14,1,Moderate,Limited access,4-year college
CYC2020137,2020,2020-09-09,18,12th,Hispanic/Latino,Female,Providence High School,No,"$25,000-$39,999",1,No,Dual Track,No,No,18,16,15,22,19,1250,680,570,2.03,10,4,8,None,Limited access,Community college
CYC2020138,2020,2020-09-22,16,11th,Hispanic/Latino,Male,Myers Park High School,No,"Under $25,000",1,Yes,College Prep,No,Yes,18,21,15,22,21,800,430,370,2.15,6,6,2,Limited,Good access,4-year college
CYC2020139,2020,2020-10-04,17,12th,Black or African American,Female,Garinger High School,Yes,"$25,000-$39,999",5,No,College Prep,No,No,26,29,26,25,24,1220,640,580,1.52,7,14,6,Strong,Limited access,4-year college
CYC2020140,2020,2020-08-30,18,12th,Black or African American,Male,Rocky River High School,No,"$40,000-$59,999",6,Yes,College Prep,Yes,No,14,14,14,12,17,840,430,410,1.59,4,6,3,Limited,Limited access,Work
CYC2020141,2020,2020-10-05,14,9th,Black or African American,Female,Rocky River High School,Yes,"$25,000-$39,999",1,Yes,College Prep,Yes,No,17,15,16,19,14,950,490,460,1.9,1,9,2,None,Limited access,Community college
CYC2020142,2020,2020-10-21,16,11th,Asian,Female,Ardrey Kell High School,No,"Under $25,000",2,Yes,College Prep,No,Yes,19,21,19,21,22,970,460,510,3.79,9,16,5,Moderate,Good access,4-year college
CYC2020143,2020,2020-09-20,16,10th,Black or African American,Female,Myers Park High School,No,"$25,000-$39,999",2,No,Career Readiness,No,No,20,20,22,18,21,1010,540,470,2.18,1,9,4,Limited,Limited access,4-year college
CYC2020144,2020,2020-10-21,18,12th,White,Male,Mallard Creek High School,Yes,"$25,000-$39,999",4,No,Career Readiness,No,No,15,17,17,13,18,1150,550,600,1.88,8,12,1,Limited,Good access,4-year college
CYC2020145,2020,2020-08-30,17,11th,Black or African American,Male,Independence High School,Yes,"Under $25,000",3,No,College Prep,No,No,25,26,21,23,26,990,450,540,1.56,5,14,6,Limited,No reliable access,Trade school
CYC2020146,2020,2020-09-01,14,9th,Multiracial,Female,North Mecklenburg High School,No,"$60,000-$79,999",5,Yes,Dual Track,Yes,No,20,17,18,18,18,930,500,430,1.44,4,0,3,None,Limited access,Trade school
CYC2020147,2020,2020-09-20,15,10th,Hispanic/Latino,Female,Vance High School,Yes,"$80,000-$99,999",4,Yes,College Prep,No,No,19,20,15,20,22,780,350,430,4,5,5,3,Moderate,Good access,Community college
CYC2020148,2020,2020-09-20,16,10th,White,Female,Charlotte Catholic High School,Yes,"$40,000-$59,999",3,Yes,College Prep,No,No,21,23,23,22,24,1350,660,690,3.57,8,6,4,Limited,No reliable access,Work
CYC2020149,2020,2020-10-10,16,11th,Hispanic/Latino,Male,Hopewell High School,Yes,"Under $25,000",5,Yes,College Prep,Yes,No,19,16,21,22,18,1020,500,520,2.15,2,14,3,Limited,Limited access,4-year college
CYC2020150,2020,2020-09-14,16,11th,Black or African American,Female,Ardrey Kell High School,Yes,"Under $25,000",5,Yes,College Prep,No,Yes,18,19,16,18,16,880,480,400,2.1,7,11,2,Limited,Limited access,Military
CYC2020151,2020,2020-08-31,16,11th,Hispanic/Latino,Non-binary,Charlotte Catholic High School,No,"$40,000-$59,999",4,Yes,Career Readiness,No,No,23,24,19,26,22,730,380,350,2.17,9,3,4,Strong,Limited access,Community college
CYC2020152,2020,2020-09-16,17,12th,Hispanic/Latino,Male,Providence High School,No,"$25,000-$39,999",7,No,Dual Track,No,N/A,15,17,17,18,14,770,350,420,2.76,9,18,2,Limited,Limited access,Trade school
CYC2020153,2020,2020-08-29,16,11th,Hispanic/Latino,Male,Myers Park High School,No,"$25,000-$39,999",6,No,Career Readiness,No,No,12,12,13,11,9,1250,660,590,1.87,10,4,3,Limited,Limited access,Trade school
CYC2020154,2020,2020-09-03,16,11th,White,Female,Harding University High School,Yes,"$25,000-$39,999",5,Unknown,Dual Track,No,No,17,19,15,19,20,850,440,410,2.18,4,7,3,None,Limited access,Community college
CYC2020155,2020,2020-10-05,16,11th,Hispanic/Latino,Male,Butler High School,Yes,"$25,000-$39,999",2,Yes,College Prep,Yes,No,19,17,17,23,18,1160,580,580,3.23,7,16,5,Moderate,Limited access,Community college
CYC2020156,2020,2020-09-19,17,11th,Multiracial,Female,North Mecklenburg High School,Yes,"$25,000-$39,999",4,Yes,College Prep,Yes,No,14,12,11,18,12,1090,540,550,2.8,8,8,5,None,No reliable access,Work
CYC2020157,2020,2020-09-03,17,11th,Black or African American,Male,Mallard Creek High School,Yes,"$100,000+",3,Yes,Career Readiness,No,Yes,20,22,19,18,17,1150,610,540,3.85,10,7,3,None,Limited access,Community college
CYC2020158,2020,2020-09-15,14,9th,Black or African American,Female,South Mecklenburg High School,Yes,"$60,000-$79,999",3,Yes,Career Readiness,No,No,21,18,17,24,22,1030,480,550,2.51,8,3,4,Limited,No reliable access,Military
CYC2020159,2020,2020-09-16,18,12th,Black or African American,Female,Julius Chambers High School,Yes,"$25,000-$39,999",3,Yes,College Prep,No,No,14,13,15,17,14,970,460,510,2.42,1,1,1,Moderate,Good access,Work
CYC2020160,2020,2020-08-26,16,11th,Black or African American,Female,Independence High School,No,"$40,000-$59,999",5,No,College Prep,No,Yes,24,23,23,27,21,790,410,380,2.77,3,7,5,Moderate,Good access,4-year college
CYC2020161,2020,2020-09-10,16,11th,White,Female,North Mecklenburg High School,Yes,"$25,000-$39,999",2,Yes,College Prep,No,No,23,26,21,25,24,1090,550,540,2.23,10,13,3,Moderate,Good access,Trade school
CYC2020162,2020,2020-09-18,17,12th,Black or African American,Female,Butler High School,No,"$25,000-$39,999",1,No,Career Readiness,No,No,16,14,18,20,17,1050,560,490,3.85,4,14,8,None,No reliable access,4-year college
CYC2020163,2020,2020-08-31,17,12th,Black or African American,Female,Charlotte Catholic High School,Yes,"$25,000-$39,999",1,Yes,Intensive Support,Yes,No,16,19,13,14,16,920,430,490,3.72,5,4,2,None,No reliable access,Community college
CYC2020164,2020,2020-10-12,16,11th,Black or African American,Male,Vance High School,No,"Under $25,000",4,No,College Prep,No,No,17,19,15,19,19,610,280,330,1.59,2,1,10,None,Good access,4-year college
CYC2020165,2020,2020-10-09,16,11th,Asian,Female,Julius Chambers High School,Yes,"Under $25,000",4,Yes,Career Readiness,Yes,No,25,26,23,25,28,670,310,360,2.82,2,0,5,Limited,Good access,4-year college
CYC2020166,2020,2020-09-25,16,11th,White,Female,Rocky River High School,No,"$40,000-$59,999",3,Yes,Career Readiness,No,No,18,16,16,21,21,640,350,290,2.11,1,0,1,Strong,Limited access,Work
CYC2020167,2020,2020-09-03,15,10th,Black or African American,Male,Vance High School,No,"Under $25,000",3,No,College Prep,No,No,15,14,13,13,16,1350,710,640,1.3,2,9,7,None,Limited access,Work
CYC2020168,2020,2020-08-18,16,11th,Hispanic/Latino,Female,Garinger High School,Yes,"Under $25,000",6,Unknown,Career Readiness,No,N/A,21,19,21,23,21,1190,550,640,2.01,2,19,7,Limited,Good access,Work
CYC2020169,2020,2020-09-16,18,12th,Asian,Female,East Mecklenburg High School,Yes,"$40,000-$59,999",7,Yes,Career Readiness,No,Yes,22,23,22,26,22,1010,520,490,1,3,12,2,Moderate,Good access,Undecided
CYC2020170,2020,2020-10-16,16,10th,White,Female,Garinger High School,Yes,"$60,000-$79,999",7,Yes,Career Readiness,Yes,No,21,18,19,21,20,850,450,400,1.53,7,3,3,Strong,Limited access,Undecided
CYC2020171,2020,2020-09-03,16,11th,Black or African American,Male,Rocky River High School,No,"Under $25,000",4,Yes,Career Readiness,No,No,26,24,27,30,26,760,410,350,4,1,4,8,Limited,No reliable access,4-year college
CYC2020172,2020,2020-10-05,17,11th,Multiracial,Female,Hopewell High School,Yes,"$100,000+",2,Yes,Career Readiness,Yes,Yes,26,26,27,28,27,1040,470,570,1,1,6,1,Moderate,Limited access,4-year college
CYC2020173,2020,2020-10-18,16,10th,Hispanic/Latino,Female,Olympic High School,No,"Under $25,000",4,Yes,Career Readiness,No,Yes,18,17,18,16,19,850,430,420,1.84,10,13,7,Strong,Good access,4-year college
CYC2020174,2020,2020-09-23,18,12th,Other,Female,Independence High School,No,"$60,000-$79,999",1,Yes,Intensive Support,Yes,No,13,13,15,12,14,770,360,410,2.92,4,13,10,Limited,Limited access,Undecided
CYC2020175,2020,2020-09-16,17,12th,Hispanic/Latino,Male,Ardrey Kell High School,Yes,"$25,000-$39,999",2,Yes,College Prep,No,No,18,17,18,22,16,1050,570,480,2.19,2,2,4,Strong,No reliable access,Work
CYC2020176,2020,2020-10-06,15,10th,White,Female,Julius Chambers High School,No,"Under $25,000",4,No,College Prep,Yes,Yes,20,22,17,18,23,770,350,420,2.4,5,17,4,Moderate,Limited access,4-year college
CYC2020177,2020,2020-10-06,17,11th,Hispanic/Latino,Male,Providence High School,Yes,"$60,000-$79,999",4,Yes,Dual Track,Yes,No,24,26,22,22,22,850,390,460,1.39,3,11,6,Limited,Limited access,4-year college
CYC2020178,2020,2020-08-28,17,12th,White,Female,Independence High School,No,"$25,000-$39,999",4,No,Career Readiness,Yes,No,15,12,13,17,14,1300,610,690,1,6,4,1,None,Good access,4-year college
CYC2020179,2020,2020-09-20,18,12th,Asian,Male,Mallard Creek High School,Yes,"Under $25,000",4,Yes,Career Readiness,Yes,Yes,12,12,11,16,9,1190,600,590,1.95,10,0,3,None,Limited access,Military
CYC2020180,2020,2020-09-15,17,11th,Hispanic/Latino,Male,North Mecklenburg High School,Yes,"Under $25,000",6,Yes,Career Readiness,Yes,N/A,22,22,19,24,22,1040,490,550,3.26,9,6,8,Strong,Good access,4-year college
CYC2020181,2020,2020-10-13,15,9th,White,Female,Rocky River High School,No,"$100,000+",3,No,Intensive Support,No,No,15,18,15,13,18,1160,550,610,2.23,6,4,4,None,Limited access,Undecided
CYC2020182,2020,2020-09-25,15,9th,Black or African American,Female,Butler High School,Yes,"$25,000-$39,999",2,No,College Prep,Yes,No,11,12,13,15,14,1180,590,590,3.28,9,6,1,Strong,Limited access,Trade school
CYC2020183,2020,2020-09-17,17,12th,Black or African American,Non-binary,Vance High School,Yes,"Under $25,000",2,No,College Prep,Yes,No,23,22,22,24,25,700,320,380,2.04,2,3,10,None,Limited access,4-year college
CYC2020184,2020,2020-09-16,16,11th,Hispanic/Latino,Male,Ardrey Kell High School,No,"$25,000-$39,999",3,Yes,College Prep,No,Yes,24,25,20,28,26,950,440,510,2.06,8,9,1,Limited,Limited access,Trade school
CYC2020185,2020,2020-09-09,18,12th,Asian,Male,Rocky River High School,No,"$40,000-$59,999",4,Yes,Dual Track,No,No,15,14,14,17,16,990,480,510,1.91,9,15,4,Strong,Limited access,Trade school
CYC2020186,2020,2020-10-02,16,10th,Hispanic/Latino,Male,Myers Park High School,Yes,"$40,000-$59,999",1,Yes,Dual Track,No,N/A,19,18,15,22,18,1160,560,600,2.21,2,13,1,None,Good access,Military
CYC2020187,2020,2020-09-09,17,11th,Hispanic/Latino,Male,Olympic High School,Yes,"$80,000-$99,999",2,Yes,College Prep,No,No,14,13,11,16,15,780,400,380,1.87,5,13,2,Moderate,No reliable access,Military
CYC2020188,2020,2020-09-15,14,9th,Native American,Male,Harding University High School,Yes,"$80,000-$99,999",4,Yes,Career Readiness,No,No,14,11,10,18,12,930,500,430,1.42,6,9,2,Limited,Limited access,4-year college
CYC2020189,2020,2020-09-08,15,10th,Hispanic/Latino,Female,South Mecklenburg High School,Yes,"$25,000-$39,999",6,Yes,Dual Track,No,No,16,19,17,19,18,970,450,520,3.08,1,6,6,Limited,No reliable access,Community college
CYC2020190,2020,2020-10-09,15,10th,Hispanic/Latino,Female,Garinger High School,No,"$80,000-$99,999",4,Unknown,College Prep,No,Yes,18,21,20,20,21,1020,470,550,1,6,3,10,Moderate,Limited access,4-year college
CYC2020191,2020,2020-09-15,16,10th,Black or African American,Female,East Mecklenburg High School,Yes,"Under $25,000",3,Yes,Dual Track,Yes,No,22,22,19,21,23,960,470,490,2.9,8,0,6,Limited,Limited access,Community college
CYC2020192,2020,2020-09-19,15,10th,Black or African American,Male,Ardrey Kell High School,Yes,"$25,000-$39,999",3,Yes,Career Readiness,No,No,24,22,22,26,22,700,380,320,3.76,7,12,1,Limited,Limited access,Trade school
CYC2020193,2020,2020-10-01,15,9th,White,Male,North Mecklenburg High School,No,"Under $25,000",2,Yes,Career Readiness,Yes,N/A,19,22,15,19,21,470,240,230,2.9,4,5,4,Limited,Limited access,Work
CYC2020194,2020,2020-09-06,18,12th,Multiracial,Male,Harding University High School,No,"$40,000-$59,999",1,No,Dual Track,Yes,No,13,12,13,17,11,1150,620,530,3.32,2,0,7,Limited,Limited access,Trade school
CYC2020195,2020,2020-09-15,18,12th,Asian,Male,Julius Chambers High School,Yes,"$40,000-$59,999",4,No,Career Readiness,No,N/A,13,16,13,17,11,1100,580,520,2.63,3,9,4,Limited,Limited access,Work
CYC2020196,2020,2020-10-14,16,11th,Hispanic/Latino,Male,Ardrey Kell High School,No,"$80,000-$99,999",4,Yes,Dual Track,No,No,14,12,12,18,13,810,370,440,1.68,1,12,5,None,No reliable access,Community college
CYC2020197,2020,2020-09-27,16,11th,Black or African American,Male,Mallard Creek High School,Yes,"$40,000-$59,999",2,Yes,Dual Track,No,No,10,7,11,14,9,860,390,470,3.45,10,12,1,None,No reliable access,Community college
CYC2020198,2020,2020-09-19,17,12th,White,Male,West Charlotte High School,No,"$80,000-$99,999",3,Yes,College Prep,Yes,No,14,15,16,17,16,930,500,430,3.22,2,13,7,Moderate,Limited access,Military
CYC2020199,2020,2020-10-01,16,11th,Asian,Male,West Charlotte High School,No,"$40,000-$59,999",4,Yes,College Prep,No,No,16,16,13,14,14,800,410,390,3.12,10,6,4,Limited,Limited access,4-year college
CYC2020200,2020,2020-10-15,15,10th,White,Female,Ardrey Kell High School,Yes,"Under $25,000",3,Yes,Career Readiness,No,No,17,18,13,19,20,760,350,410,2.68,4,8,1,Limited,Good access,Work
CYC2020201,2020,2020-09-22,15,10th,Hispanic/Latino,Female,Mallard Creek High School,Yes,"$60,000-$79,999",2,Yes,Career Readiness,Yes,No,28,31,24,30,30,950,460,490,3.35,4,4,1,Strong,Good access,Work
CYC2020202,2020,2020-09-09,15,9th,White,Male,Garinger High School,No,"$25,000-$39,999",7,Yes,Intensive Support,No,No,25,28,21,26,26,760,340,420,2.62,2,5,3,Moderate,No reliable access,Military
CYC2020203,2020,2020-09-29,17,12th,Black or African American,Male,Myers Park High School,Yes,"$40,000-$59,999",4,No,College Prep,Yes,Yes,16,15,18,14,18,550,290,260,2.29,9,7,2,None,Good access,Work
CYC2020204,2020,2020-09-08,15,10th,Black or African American,Female,Garinger High School,No,"$25,000-$39,999",7,Yes,College Prep,Yes,No,18,16,16,19,19,890,470,420,3.36,8,11,4,Strong,Limited access,4-year college
CYC2020205,2020,2020-09-03,18,12th,White,Male,Rocky River High School,No,"$60,000-$79,999",7,No,Intensive Support,Yes,Yes,13,15,13,15,15,970,460,510,1.1,10,14,5,Moderate,Good access,Community college
CYC2020206,2020,2020-10-01,14,9th,White,Female,Myers Park High School,Yes,"$80,000-$99,999",5,Yes,Intensive Support,No,No,18,15,17,21,17,1000,480,520,2.99,2,0,4,None,Limited access,4-year college
CYC2020207,2020,2020-08-19,18,12th,White,Female,Independence High School,Yes,"$40,000-$59,999",4,Yes,Career Readiness,Yes,N/A,21,21,19,21,20,830,440,390,3.12,10,12,4,None,Good access,4-year college
CYC2020208,2020,2020-10-25,18,12th,Hispanic/Latino,Female,Mallard Creek High School,Yes,"Under $25,000",2,Yes,Dual Track,No,No,16,13,15,15,16,1010,470,540,2.01,5,15,3,None,Limited access,Community college
CYC2020209,2020,2020-09-22,16,11th,White,Female,Myers Park High School,Yes,"$80,000-$99,999",3,Yes,Dual Track,No,No,17,16,16,21,16,1150,620,530,1.43,5,18,6,Strong,Limited access,Work
CYC2020210,2020,2020-08-24,16,10th,Black or African American,Male,Independence High School,No,"$25,000-$39,999",4,Yes,Dual Track,Yes,No,19,16,18,22,18,1110,520,590,1.5,1,7,3,None,Good access,Work
CYC2020211,2020,2020-09-11,17,11th,Asian,Male,Olympic High School,No,"Under $25,000",3,Yes,College Prep,No,Yes,11,11,11,9,10,830,430,400,3.25,7,11,6,Moderate,No reliable access,4-year college
CYC2020212,2020,2020-08-25,16,11th,Hispanic/Latino,Female,Independence High School,Yes,"Under $25,000",3,Yes,Intensive Support,Yes,Yes,23,26,20,22,23,1130,510,620,2.8,8,11,4,None,Limited access,4-year college
CYC2020213,2020,2020-08-23,16,11th,Black or African American,Female,Hopewell High School,Yes,"$60,000-$79,999",1,Yes,Career Readiness,Yes,No,17,16,14,18,15,680,320,360,2.57,5,16,9,Moderate,Good access,Military
CYC2021001,2021,2021-10-19,17,12th,Black or African American,Female,North Mecklenburg High School,Yes,"$80,000-$99,999",2,Yes,Dual Track,No,Yes,16,19,16,20,16,670,310,360,3.27,4,12,2,Limited,Good access,4-year college
CYC2021002,2021,2021-09-30,18,12th,Black or African American,Male,Garinger High School,Yes,"$100,000+",5,Yes,Dual Track,Yes,N/A,16,14,15,14,18,1090,550,540,1.44,10,13,6,Limited,Good access,Community college
CYC2021003,2021,2021-09-12,15,10th,Black or African American,Male,Vance High School,Yes,"$25,000-$39,999",7,Yes,Intensive Support,No,Yes,17,17,14,17,14,910,450,460,2.44,5,6,4,Moderate,Limited access,Community college
CYC2021004,2021,2021-09-10,15,10th,Black or African American,Female,Olympic High School,Yes,"$25,000-$39,999",4,Yes,College Prep,Yes,No,13,16,9,12,15,1010,500,510,1.73,1,12,1,Limited,No reliable access,Community college
CYC2021005,2021,2021-09-26,18,12th,Hispanic/Latino,Male,Garinger High School,No,"$25,000-$39,999",6,Yes,Career Readiness,Yes,No,14,14,14,13,17,1140,590,550,2.68,3,0,2,None,Good access,Community college
CYC2021006,2021,2021-09-11,18,12th,Black or African American,Male,West Charlotte High School,No,"Under $25,000",3,Yes,Intensive Support,Yes,No,27,30,27,28,30,870,400,470,2.07,3,13,10,Moderate,Good access,4-year college
CYC2021007,2021,2021-10-01,17,11th,Asian,Non-binary,Julius Chambers High School,Yes,"Under $25,000",6,Yes,College Prep,Yes,No,17,17,19,20,17,1030,560,470,2.17,10,8,2,Limited,Good access,Community college
CYC2021008,2021,2021-10-21,18,12th,Hispanic/Latino,Male,West Charlotte High School,Yes,"$40,000-$59,999",7,No,College Prep,No,N/A,27,30,29,30,28,1020,480,540,2.46,8,0,5,Limited,Limited access,4-year college
CYC2021009,2021,2021-10-23,18,12th,Hispanic/Latino,Female,Independence High School,Yes,"$25,000-$39,999",3,Unknown,College Prep,No,No,16,18,13,20,17,900,450,450,3.04,5,14,9,Strong,Good access,Community college
CYC2021010,2021,2021-09-04,17,12th,Hispanic/Latino,Male,Vance High School,Yes,"$40,000-$59,999",3,Yes,College Prep,No,No,21,19,20,24,21,990,500,490,2.61,1,8,2,Strong,Limited access,4-year college
CYC2021011,2021,2021-10-03,16,11th,Black or African American,Female,Garinger High School,Yes,"$40,000-$59,999",3,Yes,Career Readiness,Yes,No,18,20,16,18,18,920,470,450,1.02,9,1,2,None,No reliable access,4-year college
CYC2021012,2021,2021-10-10,18,12th,White,Male,Harding University High School,Yes,"$40,000-$59,999",1,Yes,Career Readiness,No,No,18,18,19,16,19,910,450,460,2.51,5,8,2,Limited,No reliable access,Work
CYC2021013,2021,2021-09-14,17,12th,Black or African American,Male,Garinger High School,No,"Under $25,000",5,Yes,Career Readiness,No,Yes,19,18,21,18,21,920,500,420,3.01,10,4,1,None,Limited access,Trade school
CYC2021014,2021,2021-09-24,18,12th,Black or African American,Female,Charlotte Catholic High School,Yes,"$25,000-$39,999",7,Yes,Intensive Support,Yes,No,26,24,24,25,27,460,230,230,1.55,2,0,3,Limited,Limited access,Work
CYC2021015,2021,2021-09-06,15,10th,Hispanic/Latino,Female,Harding University High School,No,"Under $25,000",3,Yes,Career Readiness,No,N/A,10,7,12,9,13,1080,570,510,4,6,7,4,Moderate,No reliable access,Community college
